Postcode,Lat,Lon,Average Price
WF169HZ,53.711186,-1.675108,52000.0
WF156EJ,53.715658,-1.693983,110000.0
WF45AS,53.656373,-1.553483,149000.0
WF50LG,53.671022,-1.567965,153000.0
WF83RS,53.676148,-1.295062,155000.0
WF170QA,53.716501,-1.623731,78000.0
WF81JJ,53.703111,-1.311895,113500.0
WF81JN,53.702575,-1.310843,62000.0
WF77LU,53.650307,-1.328141,156000.0
WF26SD,53.642644,-1.491383,261500.0
WF13JB,53.706724,-1.503095,142000.0
WF34AN,53.718759,-1.461493,100000.0
WF13ES,53.712517,-1.497633,118000.0
WF95JG,53.627831,-1.372091,105000.0
WF28UD,53.677012,-1.514843,189250.0
WF20QE,53.700608,-1.528720,145000.0
WF118JH,53.709010,-1.263971,85000.0
WF103PS,53.713754,-1.309025,133000.0
WF34AR,53.717221,-1.459119,105000.0
WF34AP,53.718236,-1.461030,80000.0
WF176AE,53.703011,-1.632909,170000.0
WF61TU,53.695060,-1.406578,176000.0
WF179BH,53.740185,-1.662923,112000.0
WF157LE,53.699515,-1.704505,123000.0
WF110ES,53.705636,-1.266378,190000.0
WF33PY,53.731629,-1.502741,102000.0
WF103BQ,53.725160,-1.329511,63000.0
WF157LS,53.699941,-1.705881,59500.0
WF119HL,53.724296,-1.269312,150000.0
WF41TF,53.654241,-1.420812,225000.0
WF44LZ,53.643239,-1.585478,108000.0
WF119HD,53.744739,-1.284864,192000.0
WF46HG,53.659548,-1.563876,275000.0
WF160ER,53.707942,-1.681844,60000.0
WF177BX,53.708085,-1.643652,56500.0
WF76LR,53.685475,-1.353747,145000.0
WF157EE,53.704277,-1.682765,74000.0
WF104NF,53.718631,-1.348360,82000.0
WF104NX,53.714236,-1.345231,73995.0
WF29JD,53.681423,-1.529902,124000.0
WF149LY,53.682976,-1.693735,178000.0
WF26LH,53.648314,-1.456551,130000.0
WF26LD,53.648080,-1.460472,105000.0
WF127EA,53.700216,-1.612970,132000.0
WF82HW,53.690827,-1.289274,132500.0
WF59HY,53.696872,-1.585739,97500.0
WF129QH,53.682203,-1.641705,111000.0
WF127EY,53.702743,-1.608009,125000.0
WF26LQ,53.649185,-1.458324,111000.0
WF44EB,53.640881,-1.665332,86000.0
WF110JT,53.703811,-1.250247,37000.0
WF28WA,53.666268,-1.513892,217500.0
WF44EJ,53.641626,-1.668337,122000.0
WF31JQ,53.729937,-1.587779,190000.0
WF61SQ,53.697328,-1.403486,181000.0
WF14HA,53.681624,-1.478635,88000.0
WF61SU,53.696023,-1.406806,131500.0
WF127LE,53.694095,-1.612830,105000.0
WF84QU,53.692296,-1.327277,105000.0
WF105FT,,,143283.33333333334
WF128NU,53.685596,-1.597690,60000.0
WF45BR,53.660069,-1.573903,122000.0
WF45BS,53.658608,-1.572465,185000.0
WF82UF,53.703906,-1.300263,175000.0
WF169LB,53.712086,-1.665617,30000.0
WF77FH,,,164950.0
WF82UP,53.703384,-1.298530,217000.0
WF31NG,53.729113,-1.575722,220000.0
WF20LW,53.701721,-1.521558,153000.0
WF82UY,53.701790,-1.298041,120000.0
WF20HR,53.697262,-1.523607,81600.0
WF77HJ,53.650104,-1.322456,135000.0
WF50HA,53.674750,-1.559889,110000.0
WF27JB,53.653456,-1.493386,245250.0
WF50HZ,53.674902,-1.554710,142500.0
WF50HY,53.674238,-1.557563,175000.0
WF128QA,53.690785,-1.595809,95000.0
WF58LE,53.673269,-1.577948,73500.0
WF133LP,53.676780,-1.668818,33500.0
WF134QG,53.700578,-1.661421,90000.0
WF94QL,53.613947,-1.359131,87000.0
WF94QN,53.614403,-1.360303,65000.0
WF157PW,53.698341,-1.695063,94000.0
WF176EH,53.706318,-1.621292,29000.0
WF20AA,53.685440,-1.520803,145000.0
WF92HY,53.592997,-1.286339,50000.0
WF105FB,,,137450.0
WF13RU,53.693326,-1.495437,118000.0
WF105RG,53.720203,-1.358231,73000.0
WF149AY,53.679298,-1.703420,107000.0
WF62QB,53.706950,-1.428664,168500.0
WF92AP,53.595946,-1.300250,33000.0
WF46LN,53.660529,-1.556950,149000.0
WF103FL,53.728335,-1.325111,130000.0
WF156LG,53.710687,-1.693474,45000.0
WF41JN,53.651758,-1.420437,142000.0
WF33DX,53.732804,-1.528921,55000.0
WF28LE,53.665716,-1.535692,140000.0
WF59BH,53.689456,-1.580497,245000.0
WF102EL,53.752345,-1.380611,130000.0
WF41JB,53.654698,-1.426177,135000.0
WF92ST,53.595101,-1.278960,65000.0
WF41JA,53.654431,-1.426619,72500.0
WF12PL,53.708585,-1.505285,113000.0
WF28LR,53.665926,-1.515984,204000.0
WF82LY,53.704562,-1.294026,73000.0
WF28LP,53.665089,-1.536244,220000.0
WF14LW,53.680868,-1.482702,78000.0
WF59TE,53.691117,-1.579784,115000.0
WF92SB,53.587881,-1.295111,77250.0
WF27QS,53.641097,-1.515225,36250.0
WF59TA,53.691949,-1.581275,149000.0
WF91DS,53.615545,-1.287107,65250.0
WF91DP,53.615304,-1.291994,75000.0
WF33EX,53.719605,-1.496927,110000.0
WF178JD,53.723775,-1.651339,72000.0
WF62LT,53.704581,-1.431392,65000.0
WF62LP,53.704863,-1.432025,80000.0
WF77DF,53.640376,-1.343091,93000.0
WF178JS,53.722336,-1.651139,100000.0
WF15AF,53.663352,-1.480858,65000.0
WF104DT,53.722625,-1.352329,80000.0
WF43NE,53.649434,-1.523178,219000.0
WF12LJ,53.714874,-1.502620,115000.0
WF46BN,53.664768,-1.548824,245000.0
WF31HZ,53.732042,-1.590896,250000.0
WF46BJ,53.665593,-1.548240,245000.0
WF133HY,53.678011,-1.668611,60000.0
WF15AX,53.666475,-1.477868,42000.0
WF133AW,53.680171,-1.666717,72000.0
WF148JD,53.674089,-1.701580,139000.0
WF77BB,53.642945,-1.354305,107000.0
WF77BY,53.640996,-1.331616,91750.0
WF103SR,53.729972,-1.301833,73000.0
WF92RS,53.595594,-1.292203,38500.0
WF133AH,53.682817,-1.671056,50000.0
WF148JS,53.667200,-1.699964,200000.0
WF43EY,53.649941,-1.521735,225500.0
WF28YH,53.674468,-1.544527,87000.0
WF43EQ,53.641151,-1.533330,245000.0
WF43EL,53.637712,-1.541354,315000.0
WF76HP,53.692074,-1.377786,275000.0
WF103AA,53.722630,-1.333613,100000.0
WF43EB,53.642795,-1.524039,92500.0
WF157BA,53.701820,-1.678043,100000.0
WF179HJ,53.733708,-1.664430,110000.0
WF32EQ,53.729824,-1.551175,125000.0
WF119BS,53.710228,-1.238724,92500.0
WF61BL,53.692857,-1.424902,68000.0
WF148QE,53.670030,-1.699762,142500.0
WF61BJ,53.692584,-1.424179,77500.0
WF32EJ,53.729539,-1.551800,117500.0
WF105BY,53.721428,-1.357076,63000.0
WF170EE,53.734490,-1.654934,132000.0
WF170EG,53.734434,-1.651054,122000.0
WF148DL,53.676736,-1.692796,205000.0
WF31TQ,53.729027,-1.569114,146000.0
WF129PU,53.687091,-1.632533,118000.0
WF42HB,53.623522,-1.403240,57800.0
WF127DX,53.699872,-1.615049,137000.0
WF134BS,53.705211,-1.659703,130000.0
WF92TD,53.597164,-1.287251,177500.0
WF133UZ,53.695280,-1.660086,108000.0
WF105BE,53.720348,-1.351819,75000.0
WF170BN,53.729575,-1.655232,169000.0
WF59JL,53.683856,-1.582960,168000.0
WF140LW,53.687262,-1.703470,70000.0
WF59NH,53.687402,-1.579154,66000.0
WF27QE,53.641296,-1.506692,102000.0
WF59NB,53.685909,-1.578685,204995.0
WF14HR,53.686118,-1.472493,96000.0
WF59ST,53.694711,-1.584670,89000.0
WF82PX,53.703271,-1.291533,115000.0
WF140BD,53.688161,-1.689745,110000.0
WF20QG,53.706475,-1.519262,175000.0
WF170NL,53.730412,-1.652648,180000.0
WF44RE,53.648240,-1.608196,125000.0
WF44RD,53.647805,-1.607005,122000.0
WF44RB,53.646884,-1.608496,150000.0
WF140BQ,53.689172,-1.691388,160000.0
WF102AT,53.747227,-1.362839,104000.0
WF15LG,53.669330,-1.487459,88250.0
WF176NH,53.712877,-1.620445,104000.0
WF118TD,53.713355,-1.277880,63000.0
WF176NB,53.712312,-1.618147,60000.0
WF179QF,53.737925,-1.655436,100000.0
WF59PY,53.689012,-1.581955,120000.0
WF93LU,53.593597,-1.323163,35000.0
WF14TF,53.693169,-1.477660,147000.0
WF14TE,53.692688,-1.478650,79500.0
WF26PE,53.653072,-1.467337,139000.0
WF46FD,53.663217,-1.564489,296500.0
WF149DX,53.684832,-1.706001,172000.0
WF149BY,53.685228,-1.713538,85000.0
WF29AN,53.685261,-1.514128,65000.0
WF59TF,53.690596,-1.580076,125000.0
WF41RZ,53.666302,-1.453156,130000.0
WF41JT,53.651448,-1.415661,87000.0
WF149BW,53.680373,-1.702186,69000.0
WF29TB,53.688060,-1.535628,153500.0
WF129EE,53.673730,-1.648846,105000.0
WF76FH,53.685194,-1.355008,117000.0
WF102EZ,53.744595,-1.361362,161000.0
WF94RQ,53.605764,-1.353526,110000.0
WF61GU,53.697373,-1.412633,290665.0
WF94RB,53.608922,-1.354098,58000.0
WF82WQ,53.700984,-1.301629,161000.0
WF158JU,53.712651,-1.729140,91000.0
WF29BA,53.678949,-1.520453,80000.0
WF61UX,53.695949,-1.404733,192000.0
WF29BG,53.679064,-1.519800,70000.0
WF61UD,53.693858,-1.403596,190000.0
WF29BZ,53.678102,-1.526593,95000.0
WF110DL,53.700517,-1.236749,120000.0
WF158JG,53.712144,-1.727750,85000.0
WF29BS,53.679382,-1.514089,60000.0
WF110DE,53.699912,-1.234806,101000.0
WF105PR,53.712850,-1.385494,83000.0
WF92BH,53.593989,-1.300570,58000.0
WF160BU,53.706497,-1.663010,157000.0
WF43AF,53.648850,-1.527814,300000.0
WF59EL,53.685499,-1.585033,95000.0
WF43AL,53.644675,-1.531158,143950.0
WF59EN,53.684586,-1.586117,150000.0
WF92BZ,53.597667,-1.282603,124950.0
WF127JP,53.719885,-1.592105,120000.0
WF32AB,53.721006,-1.539009,76000.0
WF127JX,53.696664,-1.615350,120000.0
WF92BW,53.594588,-1.301542,46000.0
WF156HF,53.714194,-1.683963,32500.0
WF12QX,53.688008,-1.506873,179000.0
WF156HB,53.715476,-1.685893,83000.0
WF20JX,53.700682,-1.522493,179000.0
WF129HB,53.671679,-1.639206,70000.0
WF156HN,53.712208,-1.687357,75000.0
WF50RU,53.678847,-1.574350,185000.0
WF118ST,53.709432,-1.274266,95000.0
WF82SX,53.690003,-1.295830,105000.0
WF34HD,53.717609,-1.477767,131500.0
WF170AG,53.722841,-1.636707,265000.0
WF156HR,53.713718,-1.684134,80000.0
WF178BU,53.713899,-1.655360,79000.0
WF102BZ,53.744023,-1.368740,125000.0
WF83BD,53.675771,-1.265261,239000.0
WF28JR,53.667050,-1.529638,160000.0
WF140HB,53.684669,-1.716813,151000.0
WF28JY,53.666912,-1.531380,137000.0
WF140HF,53.686419,-1.704627,295000.0
WF28JZ,53.667981,-1.531142,137500.0
WF28JG,53.669030,-1.535065,120000.0
WF33DD,53.734235,-1.522432,85000.0
WF134EF,53.695859,-1.652176,94000.0
WF13HD,53.711038,-1.498650,130500.0
WF28DP,53.674955,-1.499819,45000.0
WF156QB,53.713033,-1.700941,90000.0
WF58PL,53.677124,-1.585433,74000.0
WF20TZ,53.690003,-1.513361,103000.0
WF28DF,53.677696,-1.521754,93000.0
WF177QT,53.709452,-1.652806,260000.0
WF28DD,53.677532,-1.518849,60000.0
WF170JG,53.735952,-1.641430,110000.0
WF62DT,53.702703,-1.414437,140000.0
WF104RY,53.711072,-1.332114,124000.0
WF77EN,53.642162,-1.354136,115000.0
WF118HE,53.710117,-1.252498,108000.0
WF62DE,53.699593,-1.418191,117000.0
WF128DN,53.685761,-1.606698,153500.0
WF118HH,53.709955,-1.253910,85000.0
WF14PL,53.681080,-1.481821,53000.0
WF43NB,53.652461,-1.520329,175000.0
WF50EL,53.675592,-1.561424,123500.0
WF84EA,53.688199,-1.321194,71500.0
WF76LQ,53.683521,-1.348038,102000.0
WF149NA,53.681107,-1.697321,152500.0
WF75JW,53.672907,-1.368501,95000.0
WF93RP,53.589230,-1.317054,39000.0
WF34LA,53.701380,-1.474499,125000.0
WF105SR,53.718705,-1.355481,118000.0
WF102PG,53.741922,-1.367528,109000.0
WF61NX,53.696697,-1.412234,210000.0
WF20AD,53.686319,-1.522474,250000.0
WF105EW,53.712828,-1.379585,159000.0
WF59EB,53.682441,-1.581838,140000.0
WF149PL,53.680020,-1.690698,179000.0
WF128RZ,53.684049,-1.605472,95000.0
WF176DZ,53.705483,-1.621405,62500.0
WF157QG,53.697584,-1.701475,125000.0
WF59JT,53.685312,-1.570060,120000.0
WF149PZ,53.679364,-1.708370,169950.0
WF110HL,53.705339,-1.261899,62500.0
WF20NZ,53.694631,-1.533527,196000.0
WF43AG,53.649509,-1.526248,105000.0
WF82AJ,53.687675,-1.295914,104000.0
WF62JT,53.704064,-1.432338,240000.0
WF59AD,53.680387,-1.545795,60000.0
WF157JJ,53.705646,-1.683906,20000.0
WF43NT,53.639754,-1.532347,115000.0
WF127NT,53.700111,-1.616652,153800.0
WF134LP,53.696433,-1.648385,128000.0
WF157JF,53.705962,-1.684131,75000.0
WF120HT,53.660993,-1.613223,79000.0
WF50NA,53.672380,-1.570509,150000.0
WF34DP,53.712545,-1.481042,180000.0
WF61NT,53.697586,-1.412206,170000.0
WF31EE,53.721175,-1.567588,176000.0
WF93DL,53.598972,-1.310445,105000.0
WF148LQ,53.667731,-1.689744,160000.0
WF120HB,53.660910,-1.621169,134000.0
WF45DY,53.657106,-1.542883,100000.0
WF31ET,53.718447,-1.574071,139000.0
WF31ES,53.717123,-1.573069,80000.0
WF31EP,53.717888,-1.573471,113250.0
WF82WE,53.700575,-1.299273,165000.0
WF31LR,53.726323,-1.582312,76000.0
WF178EQ,53.718298,-1.650399,118000.0
WF29PB,53.683126,-1.519663,85000.0
WF20NY,53.695751,-1.534711,148000.0
WF61NL,53.698096,-1.420862,70000.0
WF58NB,53.670827,-1.581363,200000.0
WF102GG,53.745302,-1.365855,164950.0
WF46AA,53.659434,-1.559685,60000.0
WF46AB,53.660288,-1.559934,105000.0
WF148RA,53.671355,-1.701236,294950.0
WF46AG,53.659567,-1.561893,300000.0
WF29QT,53.680671,-1.510532,69000.0
WF104EY,53.721261,-1.351047,110000.0
WF149EN,53.685430,-1.700561,113000.0
WF27DP,53.656428,-1.488494,347500.0
WF104EB,53.722852,-1.347870,85000.0
WF81HU,53.695157,-1.308890,56500.0
WF104EN,53.720785,-1.354570,124000.0
WF31BF,53.730698,-1.581602,145000.0
WF133NU,53.696257,-1.659139,67000.0
WF170LX,53.717187,-1.627634,142000.0
WF118LN,53.710029,-1.279361,102500.0
WF77AH,53.641435,-1.352634,107000.0
WF92JG,53.592263,-1.283798,80000.0
WF42NJ,53.613398,-1.479324,335000.0
WF157NY,53.707558,-1.693299,72000.0
WF44NE,53.641118,-1.585559,180000.0
WF84AF,53.690536,-1.319627,86950.0
WF105TN,53.713905,-1.373979,178000.0
WF43PR,53.643817,-1.527946,153750.0
WF43PS,53.645455,-1.533086,140000.0
WF43PQ,53.638160,-1.529385,165000.0
WF170DH,53.732343,-1.655315,89950.0
WF176HW,53.713929,-1.614951,360000.0
WF170DA,53.729525,-1.656869,80000.0
WF120QU,53.662055,-1.619600,88000.0
WF41DQ,53.670411,-1.411524,88000.0
WF43PJ,53.639189,-1.530387,130000.0
WF176HG,53.715959,-1.611795,100000.0
WF176HB,53.714870,-1.611275,160000.0
WF170DQ,53.731570,-1.655276,143000.0
WF105AD,53.717991,-1.354825,115000.0
WF28UH,53.667700,-1.537411,120000.0
WF134HT,53.700127,-1.651641,200000.0
WF149SS,53.683743,-1.701663,100000.0
WF149SR,53.682652,-1.700353,113000.0
WF105AN,53.719403,-1.353318,70000.0
WF158BE,53.700910,-1.712614,165000.0
WF82ED,53.693502,-1.296256,92000.0
WF105AT,53.718965,-1.352007,76000.0
WF158BX,53.715975,-1.720467,118000.0
WF33GB,,,104950.0
WF83BG,53.674267,-1.267664,171000.0
WF105AS,53.720199,-1.352533,65800.0
WF178LT,53.719920,-1.645537,123000.0
WF43LE,53.631169,-1.520541,115000.0
WF31AY,53.724613,-1.581693,160500.0
WF31AB,53.724857,-1.566868,250000.0
WF131RD,53.695505,-1.627007,32500.0
WF31AD,53.726597,-1.583749,95000.0
WF131RH,53.697629,-1.627928,65000.0
WF110PF,53.703866,-1.257638,59000.0
WF61HY,53.695576,-1.412764,85000.0
WF169NZ,53.713812,-1.665815,129500.0
WF175NL,53.714359,-1.625962,63000.0
WF20RX,53.701587,-1.547295,95000.0
WF110PU,53.703273,-1.259148,52000.0
WF127LA,53.694753,-1.613505,130000.0
WF148HW,53.664928,-1.704702,268000.0
WF104SG,53.727157,-1.333057,120000.0
WF58HN,53.683101,-1.593293,205000.0
WF103QX,53.720115,-1.300829,137500.0
WF32BD,53.726468,-1.533706,118000.0
WF15LU,53.666572,-1.483512,108500.0
WF46EP,53.662200,-1.566708,330000.0
WF43FE,53.646918,-1.534855,180000.0
WF15LZ,53.666862,-1.484008,81000.0
WF149AE,53.676899,-1.696670,75000.0
WF15LE,53.670817,-1.488319,140000.0
WF81TD,53.706079,-1.305939,200000.0
WF104AE,53.723015,-1.354627,68000.0
WF94SZ,53.608036,-1.354792,180000.0
WF94SY,53.608258,-1.355831,125000.0
WF129DN,53.674395,-1.630812,136000.0
WF119DZ,53.724419,-1.259974,115000.0
WF33SX,53.717878,-1.498630,469950.0
WF76GA,53.677109,-1.400865,120000.0
WF84SG,53.677682,-1.321015,160000.0
WF170RG,53.728513,-1.651830,210000.0
WF50TE,53.673027,-1.565477,102500.0
WF134DQ,53.697907,-1.651583,42000.0
WF26DU,53.645298,-1.489853,148000.0
WF26DG,53.644457,-1.492889,200000.0
WF91AS,53.631125,-1.306019,215000.0
WF103HX,53.716663,-1.317827,340000.0
WF61RQ,53.707151,-1.399605,77500.0
WF28PY,53.668053,-1.515127,107000.0
WF28PX,53.667430,-1.514590,93500.0
WF59RX,53.696287,-1.582928,136000.0
WF26JR,53.652494,-1.478707,250000.0
WF82RY,53.685510,-1.308442,92000.0
WF33LZ,53.718307,-1.498125,127500.0
WF58JB,53.679504,-1.587681,95000.0
WF44PY,53.653937,-1.580985,162000.0
WF84AU,53.689222,-1.324055,118000.0
WF28BQ,53.674187,-1.518569,300000.0
WF178AP,53.712298,-1.654858,91000.0
WF178AS,53.720476,-1.663868,230000.0
WF119EB,53.725232,-1.262127,82550.0
WF62NE,53.703865,-1.428069,248495.0
WF62NA,53.704560,-1.438255,300000.0
WF76AA,53.687100,-1.353328,52000.0
WF104TQ,53.712449,-1.343804,173500.0
WF128PQ,53.687025,-1.597586,75000.0
WF27EB,53.648306,-1.495490,195000.0
WF128PT,53.683916,-1.603218,92500.0
WF42QT,53.622627,-1.415016,101750.0
WF27ER,53.642819,-1.503180,76500.0
WF128PG,53.686456,-1.596834,70000.0
WF43HS,53.642117,-1.529901,160000.0
WF42QF,53.620102,-1.411483,135000.0
WF12JQ,53.699867,-1.503342,169995.0
WF118DN,53.707324,-1.209448,157000.0
WF94PR,53.610911,-1.366296,99000.0
WF13SF,53.689214,-1.492079,80000.0
WF76DJ,53.676239,-1.404904,72250.0
WF75LQ,53.672590,-1.354519,120000.0
WF94PG,53.610473,-1.365108,116950.0
WF61ES,53.696710,-1.420609,85000.0
WF61EZ,53.697500,-1.416690,287500.0
WF84DS,53.689006,-1.319349,73000.0
WF84DR,53.689266,-1.319254,45000.0
WF158HA,53.714828,-1.734202,145000.0
WF84DY,53.688457,-1.320690,72000.0
WF158HE,53.715658,-1.735515,190000.0
WF76JZ,53.683209,-1.355220,99000.0
WF77RN,53.644253,-1.330491,249500.0
WF27LD,53.664383,-1.494829,89995.0
WF14QP,53.687268,-1.482821,92000.0
WF76JR,53.684220,-1.357642,114995.0
WF81PF,53.703262,-1.313120,125000.0
WF75EZ,53.676025,-1.356510,63000.0
WF61LX,53.686643,-1.416947,82500.0
WF140PN,53.683999,-1.685945,97500.0
WF105RX,53.718745,-1.357965,85000.0
WF12ET,53.704425,-1.508015,199950.0
WF61LF,53.687702,-1.416553,100000.0
WF160DP,53.708629,-1.660539,180000.0
WF75EB,53.672210,-1.347380,89500.0
WF34BH,53.719632,-1.457709,106500.0
WF20DS,53.693994,-1.536002,245000.0
WF43QP,53.638042,-1.526709,215000.0
WF27PD,53.639533,-1.515001,107500.0
WF43QW,53.633725,-1.523854,178000.0
WF148DF,53.674873,-1.691841,83000.0
WF178DN,53.720716,-1.659684,106500.0
WF94BE,53.610433,-1.344160,85500.0
WF27PL,53.638836,-1.514026,85000.0
WF34JD,53.716399,-1.476449,111000.0
WF29DJ,53.679169,-1.535105,187500.0
WF178DU,53.720174,-1.655657,122500.0
WF178DR,53.718429,-1.658187,95000.0
WF50PG,53.677979,-1.557948,151000.0
WF77PA,53.641607,-1.334708,216500.0
WF94BS,53.608947,-1.346994,48000.0
WF91EW,53.618411,-1.263234,90000.0
WF140NL,53.690291,-1.696286,165000.0
WF33FD,53.734168,-1.521493,149000.0
WF33FA,,,214200.0
WF156AT,53.714632,-1.697051,76000.0
WF156AW,53.716419,-1.682265,87000.0
WF127AN,53.692433,-1.618902,133000.0
WF31DH,53.720493,-1.583446,182495.0
WF45EG,53.654830,-1.544799,110000.0
WF177SN,53.711902,-1.648392,95000.0
WF177SW,53.711361,-1.648063,90000.0
WF34EF,53.718003,-1.477550,112000.0
WF34EE,53.717221,-1.479575,125000.0
WF176PS,53.715301,-1.619423,77500.0
WF62EB,53.705202,-1.414600,227995.0
WF104PA,53.715037,-1.345446,60000.0
WF104PG,53.714824,-1.344222,76500.0
WF42HA,53.623351,-1.401232,38000.0
WF81GW,53.694424,-1.306433,82000.0
WF102DL,53.745642,-1.368958,115000.0
WF170EU,53.717342,-1.631376,121000.0
WF34EZ,53.718287,-1.476698,135000.0
WF127SQ,53.706388,-1.598492,137500.0
WF34EX,53.725315,-1.480627,200000.0
WF12RR,53.689728,-1.507686,181250.0
WF41PE,53.660821,-1.439910,105000.0
WF33TH,53.718071,-1.484959,222500.0
WF119LB,53.747928,-1.281656,120000.0
WF119LD,53.747370,-1.281407,180000.0
WF41PQ,53.659820,-1.431646,161000.0
WF134AN,53.704449,-1.650938,55000.0
WF12FD,,,206950.0
WF46DH,53.664571,-1.553881,160000.0
WF133RE,53.681741,-1.649839,43000.0
WF61AB,53.699245,-1.416848,65000.0
WF119ES,53.726751,-1.269437,130000.0
WF15BW,53.667942,-1.478319,45000.0
WF32DY,53.732655,-1.543930,88000.0
WF61AZ,53.694808,-1.421226,55000.0
WF104BQ,53.722131,-1.345896,80000.0
WF148PN,53.671638,-1.699342,73000.0
WF45HT,53.661122,-1.576783,105000.0
WF119EG,53.729539,-1.265447,90000.0
WF45HW,53.664258,-1.542322,220000.0
WF104BY,53.721107,-1.339381,125000.0
WF15NF,53.666204,-1.481595,110000.0
WF158DX,53.712564,-1.718747,70000.0
WF29DT,53.678668,-1.538093,85000.0
WF27SF,53.670061,-1.496472,130000.0
WF170JX,53.733791,-1.646178,72000.0
WF158DH,53.710932,-1.724273,115000.0
WF61WH,53.694269,-1.401228,194000.0
WF44AF,53.633538,-1.634903,112000.0
WF158DB,53.717605,-1.718244,200000.0
WF134NA,53.697826,-1.648585,75000.0
WF94LL,53.609577,-1.355463,110000.0
WF26QY,53.659319,-1.479530,226000.0
WF26HA,53.655650,-1.479016,155000.0
WF132NG,53.696430,-1.635572,47000.0
WF157HG,53.708057,-1.691539,124950.0
WF103HR,53.718516,-1.318025,130000.0
WF50BS,53.668643,-1.571077,105000.0
WD39TE,51.622356,-0.511971,260000.0
WD172AA,51.651672,-0.391925,213333.33333333334
WD64BT,51.668811,-0.288253,257500.0
WD194PU,51.644815,-0.388945,378000.0
WD194PS,51.643978,-0.386908,128000.0
WD39SY,51.624413,-0.507555,310000.0
WD39SP,51.621564,-0.510465,250000.0
WD231ET,51.633018,-0.344438,883000.0
WD231ES,51.632984,-0.342633,1350000.0
WD39SE,51.623940,-0.505692,282000.0
WD173BW,51.667755,-0.421435,645000.0
WD196YH,51.616346,-0.388351,224950.0
WD173BA,51.664025,-0.421550,615000.0
WD187UA,51.648739,-0.412945,335000.0
WD33HA,51.647441,-0.447031,372000.0
WD33HB,51.648452,-0.447314,270000.0
WD231NZ,51.638589,-0.333946,640000.0
WD33HH,51.647752,-0.444693,270000.0
WD49DG,51.699645,-0.502114,725000.0
WD250AU,51.687704,-0.405796,225000.0
WD247NS,51.675005,-0.383288,345000.0
WD174SW,51.676206,-0.414647,645000.0
WD35BW,51.645750,-0.526641,315000.0
WD250AE,51.682222,-0.396123,298000.0
WD257GF,51.689761,-0.414216,269950.0
WD250AN,51.683319,-0.401393,283500.0
WD62QZ,51.652734,-0.257200,249950.0
WD39TP,51.621279,-0.513523,145000.0
WD245NJ,51.683386,-0.413644,279950.0
WD64TJ,51.667687,-0.293777,250000.0
WD245NW,51.683816,-0.413498,160000.0
WD247PB,51.674207,-0.387352,314950.0
WD33SN,51.656178,-0.438651,480000.0
WD77NA,51.681771,-0.315770,397475.0
WD33SD,51.656407,-0.436229,327500.0
WD180RN,51.653385,-0.404716,148000.0
WD250HQ,51.686820,-0.401646,244000.0
WD174DD,,,782500.0
WD62FG,51.650771,-0.274637,272000.0
WD63DG,51.640745,-0.304298,320000.0
WD38PT,51.636140,-0.490711,300000.0
WD31HH,51.637995,-0.463842,250000.0
WD48LG,51.709059,-0.441187,206500.0
WD195DZ,51.628262,-0.375387,525750.0
WD61BE,51.657996,-0.276112,352000.0
WD196HL,51.621951,-0.389163,250000.0
WD35PR,51.651405,-0.531574,1187500.0
WD194TW,51.642547,-0.402582,250000.0
WD35PA,51.648205,-0.529510,1070000.0
WD257ND,,,368000.0
WD245GS,51.684672,-0.417620,152500.0
WD245GP,51.684433,-0.418598,131000.0
WD257NA,,,468865.0
WD245GT,51.684406,-0.417875,138000.0
WD245GY,51.684473,-0.419522,125000.0
WD33EN,51.648615,-0.450127,285000.0
WD50BJ,51.705788,-0.425828,650000.0
WD233SZ,51.652897,-0.355062,365000.0
WD234RX,51.648348,-0.347493,525000.0
WD50BF,51.702124,-0.403552,120000.0
WD234RP,51.640052,-0.343286,209950.0
WD197HS,51.625044,-0.395743,229950.0
WD78DU,51.680752,-0.330649,570000.0
WD233BX,51.642584,-0.359020,105000.0
WD233BY,51.642230,-0.358772,109000.0
WD33LY,51.655502,-0.446683,295000.0
WD33LQ,51.653591,-0.444956,438000.0
WD33LU,51.655613,-0.447561,231000.0
WD38JQ,51.633496,-0.492836,219500.0
WD63DD,51.642768,-0.299323,442000.0
WD188WH,51.646788,-0.433698,165000.0
WD48QL,51.692159,-0.432783,385000.0
WD79BY,51.693053,-0.280147,590000.0
WD64AU,51.670311,-0.279491,248000.0
WD65BU,51.671273,-0.277690,275000.0
WD187HQ,51.650396,-0.421142,299950.0
WD180PD,51.655268,-0.397783,650000.0
